run_num,metric,distance
0,three_gram_distance,0.7543919495139008
0,two_gram_distance,0.7196428571428571
0,absolute_event_distribution,1161.326123978485
0,relative_event_distribution,110.8607613728542
0,circadian_event_distribution,5.349390139743682
0,cycle_time_distribution,174.10444444444445
1,three_gram_distance,0.7247675962815405
1,two_gram_distance,0.6833883006422496
1,absolute_event_distribution,1209.8814795906019
1,relative_event_distribution,104.04014875886382
1,circadian_event_distribution,6.271218379726966
1,cycle_time_distribution,194.0016374269006
2,three_gram_distance,0.7034068136272545
2,two_gram_distance,0.6730131004366813
2,absolute_event_distribution,1180.1096219488447
2,relative_event_distribution,96.06281938492705
2,circadian_event_distribution,4.536048293677588
2,cycle_time_distribution,265.752865497076
3,three_gram_distance,0.7010915197313182
3,two_gram_distance,0.6816584680252986
3,absolute_event_distribution,1138.246626790205
3,relative_event_distribution,83.39735914504442
3,circadian_event_distribution,3.910643905547674
3,cycle_time_distribution,242.90362573099415
4,three_gram_distance,0.7022207267833109
4,two_gram_distance,0.682802323534589
4,absolute_event_distribution,1190.4789724851419
4,relative_event_distribution,105.46511644287915
4,circadian_event_distribution,4.894866248399912
4,cycle_time_distribution,415.2795321637427
5,three_gram_distance,0.7510330578512396
5,two_gram_distance,0.7276825969341749
5,absolute_event_distribution,1148.58442541381
5,relative_event_distribution,58.329594489820174
5,circadian_event_distribution,7.081599121572405
5,cycle_time_distribution,167.74421052631578
6,three_gram_distance,0.7553907193375884
6,two_gram_distance,0.7318395374051319
6,absolute_event_distribution,1169.081016441186
6,relative_event_distribution,86.0252522900828
6,circadian_event_distribution,6.870379824655184
6,cycle_time_distribution,102.6872514619883
7,three_gram_distance,0.725614856951648
7,two_gram_distance,0.6853342667133356
7,absolute_event_distribution,1149.7118195587732
7,relative_event_distribution,98.99531386816722
7,circadian_event_distribution,4.5882406472017845
7,cycle_time_distribution,160.23415204678366
8,three_gram_distance,0.7458411936203052
8,two_gram_distance,0.7262931034482759
8,absolute_event_distribution,1063.5166110303237
8,relative_event_distribution,81.13126089400613
8,circadian_event_distribution,4.827493304802228
8,cycle_time_distribution,109.31847953216372
9,three_gram_distance,0.7327424578148969
9,two_gram_distance,0.7094932191291934
9,absolute_event_distribution,1165.8035439137134
9,relative_event_distribution,68.9492587400705
9,circadian_event_distribution,4.418933424851315
9,cycle_time_distribution,202.19953216374267
