run_num,metric,distance
0,three_gram_distance,0.8551106427818757
0,two_gram_distance,0.7624521072796935
0,absolute_event_distribution,221.64624830969194
0,relative_event_distribution,199.90657648868788
0,circadian_event_distribution,1.657484556573535
0,arrival_event_distribution,108.60563380281691
0,cycle_time_distribution,450.67605633802816
1,three_gram_distance,0.8696618118982967
1,two_gram_distance,0.7835763622409824
1,absolute_event_distribution,226.04495782607694
1,relative_event_distribution,247.64334816231184
1,circadian_event_distribution,1.950002586917406
1,arrival_event_distribution,106.6619718309859
1,cycle_time_distribution,449.56338028169
2,three_gram_distance,0.8654564869193807
2,two_gram_distance,0.781354051054384
2,absolute_event_distribution,205.95329369094907
2,relative_event_distribution,213.21960615089853
2,circadian_event_distribution,1.6544948426778883
2,arrival_event_distribution,105.32394366197182
2,cycle_time_distribution,482.3943661971831
3,three_gram_distance,0.8503218884120172
3,two_gram_distance,0.7529280535415505
3,absolute_event_distribution,172.2825094880227
3,relative_event_distribution,178.26552622075315
3,circadian_event_distribution,1.8559828938454894
3,arrival_event_distribution,105.32394366197184
3,cycle_time_distribution,490.9718309859155
4,three_gram_distance,0.8485010706638115
4,two_gram_distance,0.7484696716750139
4,absolute_event_distribution,300.0416102221751
4,relative_event_distribution,230.0276173312568
4,circadian_event_distribution,1.7553354131337213
4,arrival_event_distribution,33.71830985915493
4,cycle_time_distribution,392.08450704225345
5,three_gram_distance,0.8289824187533298
5,two_gram_distance,0.7253599114064231
5,absolute_event_distribution,253.19009903034492
5,relative_event_distribution,231.54476777274425
5,circadian_event_distribution,1.7269527714529118
5,arrival_event_distribution,50.6338028169014
5,cycle_time_distribution,401.01408450704224
6,three_gram_distance,0.8676665196294663
6,two_gram_distance,0.7877959927140255
6,absolute_event_distribution,394.0474811030371
6,relative_event_distribution,360.47628871861457
6,circadian_event_distribution,1.6374885236201562
6,arrival_event_distribution,42.408450704225345
6,cycle_time_distribution,508.605633802817
7,three_gram_distance,0.8496350364963504
7,two_gram_distance,0.7555443548387096
7,absolute_event_distribution,395.79101865774663
7,relative_event_distribution,296.35439898199564
7,circadian_event_distribution,1.8073323227018345
7,arrival_event_distribution,37.30985915492957
7,cycle_time_distribution,530.6338028169014
8,three_gram_distance,0.869178440607012
8,two_gram_distance,0.7847826086956522
8,absolute_event_distribution,322.9198570433015
8,relative_event_distribution,209.08066572881975
8,circadian_event_distribution,1.6817028367189244
8,arrival_event_distribution,22.816901408450704
8,cycle_time_distribution,531.7042253521126
9,three_gram_distance,0.8566758863464923
9,two_gram_distance,0.7741851368970013
9,absolute_event_distribution,400.995745185211
9,relative_event_distribution,263.6992101395306
9,circadian_event_distribution,1.5820284128791895
9,arrival_event_distribution,25.295774647887328
9,cycle_time_distribution,507.9577464788732
