run_num,metric,distance
0,three_gram_distance,0.9780086618943967
0,two_gram_distance,0.9651065937281916
0,absolute_event_distribution,6136.276061637038
0,relative_event_distribution,6123.90375785892
0,circadian_event_distribution,4.552588128449309
0,cycle_time_distribution,11921.802816901405
1,three_gram_distance,0.9742350130815607
1,two_gram_distance,0.9585974530295243
1,absolute_event_distribution,5653.864405795361
1,relative_event_distribution,5656.200206293974
1,circadian_event_distribution,4.522063176399016
1,cycle_time_distribution,10026.94366197183
2,three_gram_distance,0.9728679923473824
2,two_gram_distance,0.9569216439632088
2,absolute_event_distribution,5393.055968772887
2,relative_event_distribution,5379.1941824473315
2,circadian_event_distribution,4.537180777037949
2,cycle_time_distribution,8714.464788732395
3,three_gram_distance,0.9765084075173096
3,two_gram_distance,0.962678048538389
3,absolute_event_distribution,5679.201500986914
3,relative_event_distribution,5615.68102356398
3,circadian_event_distribution,4.509456853208973
3,cycle_time_distribution,10380.619718309857
4,three_gram_distance,0.9713425328435752
4,two_gram_distance,0.9532533164876816
4,absolute_event_distribution,4903.475791071103
4,relative_event_distribution,4969.054533967225
4,circadian_event_distribution,4.477481183841714
4,cycle_time_distribution,8181.169014084508
5,three_gram_distance,0.9661051281185645
5,two_gram_distance,0.9475558872417653
5,absolute_event_distribution,4562.994740160525
5,relative_event_distribution,4670.083483247866
5,circadian_event_distribution,4.441239786054807
5,cycle_time_distribution,8794.056338028171
6,three_gram_distance,0.9757349510032665
6,two_gram_distance,0.9609247981481992
6,absolute_event_distribution,5993.248773744073
6,relative_event_distribution,6115.656874204858
6,circadian_event_distribution,4.545819210121405
6,cycle_time_distribution,10048.69014084507
7,three_gram_distance,0.9710890011189404
7,two_gram_distance,0.9549886104783599
7,absolute_event_distribution,5306.491858184189
7,relative_event_distribution,5318.699394413069
7,circadian_event_distribution,4.528431314618786
7,cycle_time_distribution,9694.352112676057
8,three_gram_distance,0.9721660795749841
8,two_gram_distance,0.9566856082569871
8,absolute_event_distribution,5060.2417558263205
8,relative_event_distribution,5081.755151070345
8,circadian_event_distribution,4.521197470303724
8,cycle_time_distribution,10273.746478873238
9,three_gram_distance,0.9743611804181365
9,two_gram_distance,0.9592824027413828
9,absolute_event_distribution,5702.193960398062
9,relative_event_distribution,5607.540121130001
9,circadian_event_distribution,4.5155113257680215
9,cycle_time_distribution,8935.140845070426
