run_num,metric,distance
0,three_gram_distance,0.9319444444444445
0,two_gram_distance,0.8172205438066465
0,absolute_event_distribution,280.0389005971198
0,relative_event_distribution,80.52820951879171
0,circadian_event_distribution,2.6143250437906973
0,cycle_time_distribution,86.17241379310344
1,three_gram_distance,0.9385903698534543
1,two_gram_distance,0.8314350797266514
1,absolute_event_distribution,243.13880131435803
1,relative_event_distribution,83.125542561222
1,circadian_event_distribution,2.9263273336554505
1,cycle_time_distribution,90.81034482758622
2,three_gram_distance,0.9143054595715273
2,two_gram_distance,0.8046581517655897
2,absolute_event_distribution,63.49969606842802
2,relative_event_distribution,84.90767942817446
2,circadian_event_distribution,2.8986871413888182
2,cycle_time_distribution,89.0
3,three_gram_distance,0.9223300970873787
3,two_gram_distance,0.8054298642533937
3,absolute_event_distribution,175.6121110333056
3,relative_event_distribution,82.28651418005164
3,circadian_event_distribution,3.0678632818393248
3,cycle_time_distribution,91.10344827586208
4,three_gram_distance,0.9208882720333103
4,two_gram_distance,0.8083018867924529
4,absolute_event_distribution,130.9200821917808
4,relative_event_distribution,85.39836849315068
4,circadian_event_distribution,2.66828926204692
4,cycle_time_distribution,91.08620689655174
5,three_gram_distance,0.9393511988716502
5,two_gram_distance,0.8341013824884793
5,absolute_event_distribution,69.48590315387067
5,relative_event_distribution,83.6715884267055
5,circadian_event_distribution,2.7559040398581978
5,cycle_time_distribution,88.98275862068965
6,three_gram_distance,0.9365303244005642
6,two_gram_distance,0.8310291858678955
6,absolute_event_distribution,269.059686888454
6,relative_event_distribution,87.2637811177354
6,circadian_event_distribution,2.9471829265136162
6,cycle_time_distribution,95.74137931034484
7,three_gram_distance,0.924791086350975
7,two_gram_distance,0.8121212121212121
7,absolute_event_distribution,25.307501104728235
7,relative_event_distribution,80.78563300927972
7,circadian_event_distribution,2.6525562246027494
7,cycle_time_distribution,76.41379310344828
8,three_gram_distance,0.9278278972935462
8,two_gram_distance,0.8143396226415094
8,absolute_event_distribution,84.65857808219178
8,relative_event_distribution,82.20876849315069
8,circadian_event_distribution,2.5865887753560046
8,cycle_time_distribution,85.08620689655174
9,three_gram_distance,0.9261887863733144
9,two_gram_distance,0.8205723124516628
9,absolute_event_distribution,122.08873212594423
9,relative_event_distribution,88.62040154542724
9,circadian_event_distribution,3.086929024727958
9,cycle_time_distribution,97.10344827586206
