run_num,metric,distance
0,three_gram_distance,0.7052596758187232
0,two_gram_distance,0.6711049628220647
0,absolute_event_distribution,1200.0717848846157
0,relative_event_distribution,124.23506621927939
0,circadian_event_distribution,3.8481559664100167
0,cycle_time_distribution,352.28350877192986
1,three_gram_distance,0.75
1,two_gram_distance,0.7260861791525121
1,absolute_event_distribution,1055.8275954657192
1,relative_event_distribution,81.24287361681024
1,circadian_event_distribution,5.966028602957825
1,cycle_time_distribution,134.72690058479532
2,three_gram_distance,0.7273497036409822
2,two_gram_distance,0.7050691244239631
2,absolute_event_distribution,1117.2286977072881
2,relative_event_distribution,68.97109346942085
2,circadian_event_distribution,4.059411607657736
2,cycle_time_distribution,290.1563742690058
3,three_gram_distance,0.7268424611223799
3,two_gram_distance,0.6960905713780293
3,absolute_event_distribution,1051.3814659916357
3,relative_event_distribution,49.94023772837332
3,circadian_event_distribution,3.334075982931754
3,cycle_time_distribution,208.31461988304096
4,three_gram_distance,0.7391750812938559
4,two_gram_distance,0.714336917562724
4,absolute_event_distribution,1071.9199152684569
4,relative_event_distribution,79.63562137507742
4,circadian_event_distribution,4.892920214800085
4,cycle_time_distribution,192.08771929824564
5,three_gram_distance,0.6904096068432308
5,two_gram_distance,0.6502751031636864
5,absolute_event_distribution,1180.161252541719
5,relative_event_distribution,154.99584400328652
5,circadian_event_distribution,6.575121086778539
5,cycle_time_distribution,313.03555555555556
6,three_gram_distance,0.7185929648241206
6,two_gram_distance,0.684948309094095
6,absolute_event_distribution,1257.7571668723308
6,relative_event_distribution,162.0954010059994
6,circadian_event_distribution,4.878114401410147
6,cycle_time_distribution,284.5419883040936
7,three_gram_distance,0.7318659329664833
7,two_gram_distance,0.6941053365887687
7,absolute_event_distribution,1198.0800217462256
7,relative_event_distribution,132.50620981881943
7,circadian_event_distribution,3.9636367560343877
7,cycle_time_distribution,195.37461988304094
8,three_gram_distance,0.7568315461777931
8,two_gram_distance,0.739445551730386
8,absolute_event_distribution,1067.0698232164582
8,relative_event_distribution,52.94593442310179
8,circadian_event_distribution,6.430845067109209
8,cycle_time_distribution,90.19029239766083
9,three_gram_distance,0.7101352479545834
9,two_gram_distance,0.6811037373384562
9,absolute_event_distribution,1154.1257488826575
9,relative_event_distribution,91.8996409909177
9,circadian_event_distribution,6.4756014641218345
9,cycle_time_distribution,263.50350877192983
