run_num,metric,distance
0,three_gram_distance,0.604344453064391
0,two_gram_distance,0.5152514427040396
0,absolute_event_distribution,67.01455469287936
0,relative_event_distribution,28.84747845288126
0,circadian_event_distribution,5.846013207873235
0,cycle_time_distribution,26.815789473684205
1,three_gram_distance,0.5896103896103896
1,two_gram_distance,0.5217794253938832
1,absolute_event_distribution,62.4845261669024
1,relative_event_distribution,32.73092409240924
1,circadian_event_distribution,5.530662408888679
1,cycle_time_distribution,26.84210526315789
2,three_gram_distance,0.6134723336006416
2,two_gram_distance,0.5251921434671221
2,absolute_event_distribution,56.734873487348736
2,relative_event_distribution,33.96504025402541
2,circadian_event_distribution,5.598978204633693
2,cycle_time_distribution,32.26315789473684
3,three_gram_distance,0.5861423220973783
3,two_gram_distance,0.5020161290322581
3,absolute_event_distribution,61.54708219598469
3,relative_event_distribution,37.986437958640884
3,circadian_event_distribution,6.080624716573676
3,cycle_time_distribution,44.28947368421053
4,three_gram_distance,0.572284003421728
4,two_gram_distance,0.4931381518755718
4,absolute_event_distribution,54.211484593837525
4,relative_event_distribution,36.991520370524455
4,circadian_event_distribution,5.478079784172831
4,cycle_time_distribution,41.94736842105263
5,three_gram_distance,0.6236647493837305
5,two_gram_distance,0.544259421560035
5,absolute_event_distribution,67.7747589719602
5,relative_event_distribution,25.365803903224965
5,circadian_event_distribution,5.741085603399838
5,cycle_time_distribution,19.97368421052631
6,three_gram_distance,0.5236427320490368
6,two_gram_distance,0.4333958724202627
6,absolute_event_distribution,79.79553086312998
6,relative_event_distribution,41.28532001671783
6,circadian_event_distribution,6.247859956786207
6,cycle_time_distribution,31.47368421052632
7,three_gram_distance,0.5981235340109461
7,two_gram_distance,0.5278470490440565
7,absolute_event_distribution,59.273282546701274
7,relative_event_distribution,36.23849690794322
7,circadian_event_distribution,5.01475103824077
7,cycle_time_distribution,22.263157894736846
8,three_gram_distance,0.6578313253012048
8,two_gram_distance,0.572284003421728
8,absolute_event_distribution,46.5261645151857
8,relative_event_distribution,20.0172703346284
8,circadian_event_distribution,5.74177585574746
8,cycle_time_distribution,33.078947368421055
9,three_gram_distance,0.612565445026178
9,two_gram_distance,0.5416336241078509
9,absolute_event_distribution,55.958975999640785
9,relative_event_distribution,23.814272243550885
9,circadian_event_distribution,5.752350999227367
9,cycle_time_distribution,20.578947368421055
